lastAppOpenAction lastAudioCable lastLocationChanged lastChargeCable lastWiFiConnected lastDataConnected lastBluetoothConnected lastLightChanged packName
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.tencent.mobileqq]
AppOpenAction[com.tencent.mobileqq] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.tencent.mobileqq]
AppOpenAction[com.tencent.mobileqq] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.tencent.mobileqq]
AppOpenAction[com.tencent.mobileqq] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.android.browser]
AppOpenAction[com.android.browser] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.meizu.mstore]
AppOpenAction[com.meizu.mstore] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.baidu.netdisk]
AppOpenAction[com.baidu.netdisk] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.android.mms]
AppOpenAction[com.android.mms] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.meizu.mstore]
AppOpenAction[com.meizu.mstore] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.android.browser]
AppOpenAction[com.android.browser] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.baidu.netdisk]
AppOpenAction[com.baidu.netdisk] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.android.browser]
AppOpenAction[com.android.browser] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.baidu.netdisk]
AppOpenAction[com.baidu.netdisk] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.meizu.filemanager]
AppOpenAction[com.meizu.filemanager] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.meizu.media.gallery]
AppOpenAction[com.meizu.media.gallery] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.baidu.netdisk]
AppOpenAction[com.baidu.netdisk] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.android.providers.downloads]
AppOpenAction[com.android.providers.downloads] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.meizu.filemanager]
AppOpenAction[com.meizu.filemanager] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.meizu.media.gallery]
AppOpenAction[com.meizu.media.gallery] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.meizu.media.gallery]
AppOpenAction[com.meizu.media.gallery] null LocationChangedAction[] null null null null null AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null null null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.android.browser]
AppOpenAction[com.android.browser] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.supercell.clashroyale]
AppOpenAction[com.supercell.clashroyale] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.baidu.tieba]
AppOpenAction[com.baidu.tieba] null LocationChangedAction[] null null null null LightChangedAction[lighter] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] null null DataConnectedAction[] null LightChangedAction[lighter] AppOpenAction[com.baidu.tieba]
AppOpenAction[com.baidu.tieba] null LocationChangedAction[] null null DataConnectedAction[] null LightChangedAction[lighter] AppOpenAction[com.baidu.tieba]
AppOpenAction[com.baidu.tieba] null LocationChangedAction[] null null DataConnectedAction[] null LightChangedAction[lighter] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] DataConnectedAction[] null LightChangedAction[lighter] AppOpenAction[com.baidu.tieba]
AppOpenAction[com.baidu.tieba] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] DataConnectedAction[] null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null null AppOpenAction[com.supercell.clashroyale]
AppOpenAction[com.supercell.clashroyale] null LocationChangedAction[] null null null null LightChangedAction[draker] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.tencent.mobileqq]
AppOpenAction[com.tencent.mobileqq] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[draker] AppOpenAction[com.supercell.clashroyale]
AppOpenAction[com.supercell.clashroyale] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] null WiFiConnectedAction["Lancelot"] null null LightChangedAction[lighter] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] null WiFiConnectedAction["127.0.0.1"] null null LightChangedAction[lighter] AppOpenAction[com.baidu.tieba]
AppOpenAction[com.baidu.tieba] null LocationChangedAction[] null WiFiConnectedAction["127.0.0.1"] null null LightChangedAction[lighter] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] null WiFiConnectedAction["127.0.0.1"] null null LightChangedAction[lighter] AppOpenAction[com.baidu.tieba]
AppOpenAction[com.baidu.tieba] null LocationChangedAction[] ChargeCableAction[] WiFiConnectedAction["127.0.0.1"] null null LightChangedAction[lighter] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] ChargeCableAction[] WiFiConnectedAction["127.0.0.1"] null null LightChangedAction[lighter] AppOpenAction[com.baidu.tieba]
AppOpenAction[com.baidu.tieba] null LocationChangedAction[] ChargeCableAction[] WiFiConnectedAction["127.0.0.1"] null null LightChangedAction[lighter] AppOpenAction[com.android.stk]
AppOpenAction[com.android.stk] null LocationChangedAction[] ChargeCableAction[] WiFiConnectedAction["127.0.0.1"] DataConnectedAction[] null LightChangedAction[lighter] AppOpenAction[com.baidu.tieba]
AppOpenAction[com.baidu.tieba] null LocationChangedAction[] ChargeCableAction[] WiFiConnectedAction["127.0.0.1"] DataConnectedAction[] null LightChangedAction[lighter] AppOpenAction[com.meizu.media.camera]
AppOpenAction[com.meizu.media.camera] null LocationChangedAction[] ChargeCableAction[] WiFiConnectedAction["127.0.0.1"] DataConnectedAction[] null LightChangedAction[lighter] AppOpenAction[com.meizu.media.gallery]
AppOpenAction[com.meizu.media.gallery] null LocationChangedAction[] ChargeCableAction[] WiFiConnectedAction["127.0.0.1"] DataConnectedAction[] null LightChangedAction[lighter] AppOpenAction[com.meizu.media.camera]
AppOpenAction[com.meizu.media.camera] null LocationChangedAction[] ChargeCableAction[] WiFiConnectedAction["127.0.0.1"] DataConnectedAction[] null LightChangedAction[lighter] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] ChargeCableAction[] WiFiConnectedAction["127.0.0.1"] DataConnectedAction[] null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] WiFiConnectedAction["127.0.0.1"] DataConnectedAction[] null LightChangedAction[lighter] AppOpenAction[com.sina.weibo]
AppOpenAction[com.sina.weibo] null LocationChangedAction[] ChargeCableAction[] WiFiConnectedAction["127.0.0.1"] DataConnectedAction[] null LightChangedAction[lighter] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[lighter] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.android.browser]
AppOpenAction[com.android.browser] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.android.browser]
AppOpenAction[com.android.browser] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null null ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.supercell.clashroyale]
AppOpenAction[com.supercell.clashroyale] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.supercell.clashroyale]
AppOpenAction[com.supercell.clashroyale] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.google.android.gms]
AppOpenAction[com.google.android.gms] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.tencent.mm]
AppOpenAction[com.tencent.mm] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null LightChangedAction[draker] AppOpenAction[com.tencent.mobileqq]
AppOpenAction[com.tencent.mobileqq] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null null AppOpenAction[com.tencent.mobileqq]
AppOpenAction[com.tencent.mobileqq] null LocationChangedAction[] ChargeCableAction[] null DataConnectedAction[] null null AppOpenAction[com.tencent.mm]
